nb_chemin,nombre_de_generation,distance,temps_mis_execution
30,500,11286.481938855142,183235558
30,500,11680.246872307878,184116401
30,500,10523.153720841801,194108087
30,500,11424.446022032376,185689693
30,500,12488.270495130031,181033302
30,500,12207.736630054611,196059811
30,500,11334.944545506807,188152338
30,500,11329.72183979648,198887592
30,500,11233.410749141483,198209532
30,500,10638.090841592948,196050299
30,500,11852.323994135792,194236514
30,500,11440.452454871656,184119197
30,500,11696.268378210576,180179798
30,500,11329.56401941755,179939793
30,500,11285.758042823334,190179065
30,500,11118.99598523291,191679681
30,500,10915.816463704874,186322771
30,500,11944.346073695311,178560936
30,500,11251.049227967651,182096135
30,500,11712.883495401682,185104698
30,500,11362.19229319542,190218240
30,500,11850.473736162474,178614286
30,500,10447.02731565302,188431273
30,500,10945.437246377573,194437537
30,500,10706.675674745613,189172366
30,500,10344.377754209549,194826938
30,500,11056.74554588534,185049593
30,500,11635.696296479982,190475044
30,500,9903.75805130312,189126549
30,500,10952.699896267377,182887827
30,500,11326.052717463264,200794581
30,1000,10506.187938968866,413344875
30,1000,10999.335588955713,385832276
30,1000,10694.692182733983,358848462
30,1000,10362.396185384969,349156605
30,1000,11209.098261730649,362208223
30,1000,10574.727072655354,358549726
30,1000,11367.58093230386,351661119
30,1000,10349.09228118561,350023261
30,1000,11374.840590510797,350122161
30,1000,10595.17137090462,347128384
30,1000,11284.403971067251,353819164
30,1000,9603.874698565063,364936890
30,1000,11883.697087895025,354897287
30,1000,11003.495344539431,366026052
30,1000,9562.11958582399,359735307
30,1000,10014.559554253263,350396426
30,1000,10915.214337653662,376208596
30,1000,11346.13847310967,374691405
30,1000,11298.132371598918,379966778
30,1000,10359.939103845532,371553356
30,1000,9847.204389557644,375298668
30,1000,10702.424015580613,366786801
30,1000,11036.599892386617,372587193
30,1000,10603.378490065468,395802866
30,1000,10050.96094548135,366560746
30,1000,10713.65571466039,375851721
30,1000,10438.9264835492,372881561
30,1000,11042.474332064183,370833498
30,1000,10873.159185273254,367464216
30,1000,11507.535195721028,366290911
30,1000,11296.696575101305,397541849
30,1000,10398.522705647423,395327919
30,1000,11185.192762131695,366567282
30,1000,11222.868807543282,369391225
30,1000,10186.98053461778,361388166
30,1000,10981.785317196156,352002157
30,1000,11233.679204464737,352360734
30,1000,10811.73566307524,351515045
30,1000,9980.607169431942,349624807
30,1000,11079.63032489652,397556412
60,60,11914.604883297574,47312407
60,60,11923.731662903303,47605069
60,60,10082.486858350097,50185018
60,60,11938.417348762332,51552170
60,60,11922.833739323432,50420921
60,60,10909.368810167145,48009141
60,60,11671.795391955488,45739048
60,60,11805.133204854377,45826192
60,60,11841.814628769838,43223821
60,60,11541.569893925564,42674718
60,60,11372.724544001454,42582254
60,60,11131.167578344692,43139426
60,60,11003.81950711573,46844659
60,60,11442.780643736785,45971865
60,60,10534.177194500086,48166151
60,60,11957.542042465348,47666676
60,60,11388.168350323216,48018106
60,60,11723.143678651899,49454568
60,60,11957.956062362025,48467369
60,60,11332.048033696083,44275958
60,60,11857.370781079062,46090048
60,60,10714.049188849087,47436111
60,60,11428.956238666906,48675437
60,60,9739.696291649427,47638032
60,60,10515.198498512815,44216292
60,60,11610.818454091816,42261159
60,60,11447.672252847522,45166371
60,60,12490.026272419771,48788464
60,60,10769.564202103147,47455397
60,60,10325.457781107907,54215826
60,60,10628.224952755887,47443417
60,60,12321.96730421165,42956299
60,60,11807.31158123585,42678153
60,60,10381.025666603884,42346011
60,60,10856.46884611698,48184353
60,60,12286.333934339656,48272456
60,60,11140.20341417615,43512468
60,60,11207.896886802675,42950064
60,60,12542.958572719077,42135246
60,60,13522.216439958374,43557049
60,120,10782.903534393467,100057041
60,120,10277.478961095256,99512338
60,120,9541.42490718971,104378579
60,120,10306.315753125768,91614522
60,120,10051.027385626046,88152008
60,120,10914.4957733245,88307183
60,120,10421.609203698514,88969274
60,120,11403.887945675815,103860234
60,120,10562.652194713703,91553611
60,120,11346.855987597408,88668121
60,120,10431.907086095793,88371965
60,120,10762.215263278904,88039583
60,120,11856.140204341085,89168670
60,120,10204.371207675731,95850064
60,120,10735.95839185208,98748575
60,120,10326.498041217168,95593201
60,120,10670.74288677784,87977372
60,120,10752.395445979319,88749218
60,120,10180.794103640563,89768958
60,120,10469.262866759376,88469903
60,120,9914.839929770724,89898829
60,120,10191.443493547791,88530116
60,120,9344.418279672856,92131539
60,120,10055.360426011048,91315509
60,120,10135.224428842565,87817157
60,120,10350.79439930448,88214677
60,120,9785.28145103095,94373704
60,120,9909.205929193478,97964546
60,120,10820.244387254157,96475169
60,120,11096.74052604797,103482866
60,120,10607.42630654225,89411081
60,120,10119.994050810015,96541287
60,120,10690.500280430406,95829021
60,120,10910.707478334867,94708825
60,120,11087.718463794485,100158142
60,120,10015.200577158717,103267091
60,120,10361.552063681642,94026936
60,120,11391.358072865094,95385549
60,120,10257.616512932937,99569603
60,120,10327.832179961346,98938329
60,500,9457.802605746152,374871824
60,500,9480.074079443593,391886732
60,500,9839.650559165377,393966544
60,500,9349.166948234088,361379874
60,500,10039.026327192561,395312031
60,500,9328.699129784552,390248258
60,500,9339.006148518032,393457388
60,500,9842.484535910913,364365742
60,500,9977.721955286748,351242688
60,500,9323.080285982776,351267006
60,500,9265.437290886062,358469378
60,500,9614.98545090183,395207295
60,500,9775.014061037824,383341274
60,500,9807.20122775252,408490695
60,500,9969.309403162672,393487408
60,500,9697.363088733202,373386169
60,500,9714.119030257367,378464333
60,500,9699.84162254468,369636824
60,500,9665.954295599959,400850219
60,500,9967.97989573618,427625532
60,500,9565.48281840699,422672494
60,500,9704.292541908217,399654690
60,500,9713.109169641433,408725861
60,500,9580.608785446235,440229378
60,500,9125.513537820565,417761058
60,500,9531.750560671666,427364159
60,500,9778.625440977612,382850096
60,500,9364.309466577404,376794827
60,500,9827.124215513473,402033892
60,500,9460.875406464384,390740047
60,500,9660.182697404227,391139487
60,500,9886.463371995767,475009858
60,500,9953.285635005277,435387594
60,500,9841.484414344113,391164474
60,500,9555.18498897972,393386143
60,500,9771.220889478718,408500463
60,500,9981.417791446973,419059883
60,500,9526.611362816515,404695572
60,500,9560.274296331463,394532174
60,500,10013.210367797155,370265423
60,1000,9456.91951053725,824413361
60,1000,9155.990295578482,775776866
60,1000,9372.09553092198,817449395
60,1000,9689.693152338394,774445961
60,1000,9094.706667863436,826098512
60,1000,9480.45277328372,866306852
60,1000,9486.190019149462,792288979
60,1000,9709.324392944129,775193235
60,1000,9578.0559980795,805334078
60,1000,9908.727369581982,791373745
60,1000,9264.176823156846,739505786
60,1000,9074.173950125627,756307202
60,1000,9072.547479137527,818802592
60,1000,9251.013533584393,821744047
60,1000,9639.496251794415,781289938
60,1000,9534.02520599071,802221180
60,1000,9610.91777127581,811159475
60,1000,9515.199213427379,786800626
60,1000,9616.186757754665,809679615
60,1000,9459.9866722079,772229690
60,1000,10022.204948026476,799828966
60,1000,9192.956407972992,778893958
60,1000,9399.83421757409,758728252
60,1000,9659.881490463735,762372261
60,1000,9159.121574036442,726557895
60,1000,9980.629006144976,733055444
60,1000,9540.86285526443,787833579
60,1000,9296.666065505868,782115076
60,1000,9656.848688883205,771844586
60,1000,9505.636186454158,775838356
60,1000,10105.982802445866,825284566
60,1000,9454.753312048566,747144744
60,1000,9530.838331758872,765729796
60,1000,9243.843698917135,755165738
60,1000,9663.72418485819,833313071
60,1000,9514.092116574368,816502957
60,1000,9435.16310393407,792843681
60,1000,9237.883187670706,824710921
60,1000,9372.87943157986,819109876
60,1000,9477.697504273216,820238918
90,60,10165.838917562476,72255353
90,60,10109.72872271668,69563692
90,60,11460.519772677973,70168413
90,60,10839.997218296925,69830848
90,60,10355.756254081005,68033083
90,60,10771.411689115126,68471891
90,60,10409.363606840017,67733745
90,60,10182.199535907124,71650731
90,60,11673.033658302635,69634077
90,60,10089.106775740407,68849750
90,60,10700.154400076332,69778070
90,60,10748.053736446822,71719237
90,60,11892.18952842554,74794173
90,60,11709.224787666424,71385188
90,60,11821.81206065462,70314878
90,60,9866.007747309846,68897481
90,60,9919.598167312783,69154221
90,60,11137.614841467006,82643088
90,60,10636.54380246985,73005866
90,60,10168.644696595049,82148252
90,60,10678.41323102009,74581992
90,60,11042.289165567341,75628562
90,60,10358.90106134957,69756063
90,60,10189.972835803019,71374103
90,60,10692.656185034219,71452751
90,60,10414.762880748676,68647187
90,60,9317.27218281128,68915857
90,60,10159.798851966181,77854656
90,60,11785.618947445522,72323972
90,60,10642.24432392257,79185231
90,60,9753.367948925754,101937156
90,60,10149.051018392352,72287246
90,60,9715.736988634142,71957953
90,60,10707.89949170079,76569519
90,60,10076.705193354626,76877953
90,60,9879.285986000918,76506553
90,60,10080.988345480844,73613255
90,60,10382.671976551102,72315065
90,60,10618.121999571422,71234222
90,60,9865.273316497212,78396097
90,120,10478.139464592194,146649416
90,120,9340.787893121864,147471614
90,120,9607.025801610851,139819088
90,120,9613.399194725316,131099890
90,120,8937.218214618937,131597343
90,120,9878.384654680098,130790210
90,120,9903.827206011478,134449836
90,120,10035.669137350023,130170148
90,120,10232.775271621851,130995440
90,120,9637.766510882488,136463847
90,120,10292.073493200774,141866217
90,120,10692.135535836904,148532739
90,120,10843.023172209536,143370434
90,120,10258.711751834659,150692830
90,120,11477.864839626074,158256374
90,120,9879.26666274665,157257772
90,120,10037.8525917642,165363952
90,120,9732.546518336447,166327714
90,120,9832.986263759683,170743921
90,120,9748.679311208904,149717070
90,120,10177.772303953998,149164904
90,120,10690.969325721051,144023167
90,120,9680.08040078859,150539789
90,120,9317.501906209844,140126118
90,120,9428.42160495891,157365833
90,120,10161.943125548782,141116531
90,120,9555.032472319093,149640688
90,120,10048.25352638842,151963984
90,120,9719.502112199443,146012007
90,120,10606.25720118475,141198703
90,120,9251.293431470856,141872213
90,120,9486.242297106248,140745131
90,120,10689.98262136364,146315095
90,120,10313.161119054828,155324298
90,120,10994.256542735844,180872913
90,120,9928.959398358134,157950767
90,120,10149.97214632664,150141285
90,120,10578.994205785371,145423408
90,120,9622.94289109733,153148013
90,120,9338.98067873557,131410661
90,500,9661.550732754957,570800869
90,500,9335.977890238079,543607227
90,500,9037.877012403438,563712492
90,500,9357.662006734941,567524517
90,500,8973.38330844192,564618842
90,500,9282.505829278733,575964029
90,500,8795.05165250203,528851888
90,500,9391.312136621244,541478515
90,500,9129.397337002638,527625176
90,500,9155.004127237895,526511296
90,500,8804.722447419077,524484813
90,500,9910.493212433455,553642179
90,500,9382.543292555176,573799806
90,500,9358.161084227477,564783852
90,500,9525.107882195509,572106460
90,500,9309.614102141977,594460261
90,500,9306.138442480786,580066190
90,500,9721.543804637595,549689780
90,500,8712.268496217966,633270945
90,500,9117.20680175176,572739136
90,500,9535.362060373755,561139690
90,500,9451.867326521451,562684043
90,500,9168.765622438295,563893025
90,500,9535.663148734899,553542627
90,500,9624.82621695596,562802978
90,500,8936.724129897808,567790667
90,500,9305.928385002293,529228951
90,500,9462.63351623457,542987667
90,500,9562.776158696306,538854200
90,500,9289.351218757516,525304124
90,500,8984.549972908188,526004081
90,500,9196.586137673561,568207148
90,500,9393.85603847402,575975585
90,500,9673.272358306134,525550980
90,500,8673.552860873056,529541382
90,500,9335.585417127713,603011988
90,500,9292.228953296928,626380191
90,500,9306.293548467158,600344911
90,500,9578.892612143487,629932936
90,500,9352.654669481577,631941521
90,1000,8949.63768075963,1191486207
90,1000,8812.491358749816,1230770729
90,1000,9255.517385049834,1236653957
90,1000,8959.167699683258,1151159676
90,1000,9435.78038226824,1271495241
90,1000,9128.400372359758,1213761327
90,1000,9231.125385393172,1204185943
90,1000,8892.60856584689,1253584188
90,1000,9252.389576522235,1285028963
90,1000,8795.789957968786,1257111121
90,1000,9269.734724445849,1223599916
90,1000,8965.031522658426,1222748507
90,1000,8490.547980596006,1176845579
90,1000,9347.725612469074,1144570024
90,1000,9164.386784731818,1138561864
90,1000,9598.265177678912,1155700206
90,1000,8548.708152420577,1130438151
90,1000,9133.442780733141,1141098793
90,1000,8980.205388867822,1133385322
90,1000,8962.587946166112,1124865586
90,1000,8998.164513564745,1141758133
90,1000,9074.71456420152,1133275666
90,1000,9132.5353160771,1123856063
90,1000,8955.889323850643,1126578768
90,1000,9218.18622136074,1124732990
90,1000,8780.326148596921,1119435464
90,1000,8852.792186442546,1139306038
90,1000,9131.067213858252,1218584388
90,1000,8957.539416412406,1123369143
90,1000,8879.804218065818,1127874693
90,1000,9046.026868631023,1153926851
90,1000,9121.164885581864,1336962103
90,1000,9331.646387337056,1199510157
90,1000,9036.594784076402,1176469361
90,1000,9037.37227910504,1176272216
90,1000,9535.073119120705,1142014170
90,1000,9189.554703224261,1124186135
90,1000,9276.31325252016,1129327175
90,1000,9273.700940522083,1175771565
90,1000,8956.895403669803,1287211319
120,60,11485.676532859268,96253936
120,60,9939.045774973623,94563710
120,60,10891.59233136835,114843800
120,60,9165.100899242418,95838734
120,60,10545.759614595238,97019088
120,60,10277.394964334448,111432947
120,60,10445.889737000896,98187277
120,60,9421.477050983714,103538212
120,60,9954.466584547137,143536111
120,60,11125.900211631062,114241698
120,60,9837.434922861512,114367265
120,60,10895.896958467034,105531505
120,60,9538.262467418304,96578169
120,60,9658.456645049642,94273898
120,60,9946.821890288038,94480936
120,60,10986.287768865544,96232777
120,60,9150.7755373871,95322697
120,60,10284.774818391787,94287113
120,60,9841.284177400968,93981017
120,60,10625.916884991437,95028006
120,60,9937.118745752721,93769170
120,60,10442.41148457697,97348972
120,60,10240.537939600912,93514174
120,60,10127.621000775382,94834013
120,60,10202.524836564486,102816816
120,60,9530.996452164616,114246482
120,60,10610.386055599685,120315170
120,60,10085.691324855508,102980196
120,60,12238.897623450479,107242177
120,60,10105.496734200622,103359214
120,60,10453.47553219832,98710744
120,60,10306.205687762,98947172
120,60,9683.216666648212,96298390
120,60,10469.559057144743,103991871
120,60,10054.713150652029,100184389
120,60,9691.342855971063,109487322
120,60,9880.176885472274,95280672
120,60,9491.701263078194,98389026
120,60,10082.355064856736,94215440
120,60,9207.73188891241,96974939
120,120,9185.611544977985,201071408
120,120,9800.329586889831,219084242
120,120,10365.386398371393,187323596
120,120,9677.702409157453,185900041
120,120,9677.164017185627,185833906
120,120,9699.792319912242,192002036
120,120,9693.960639428005,199775507
120,120,9055.176465077588,195710956
120,120,9626.92698672099,186764872
120,120,9530.421659578535,199938191
120,120,9000.72233827127,192791482
120,120,9272.989428823883,190831980
120,120,10025.853443196,183863584
120,120,10100.724820031044,198206054
120,120,8882.454185393237,196532134
120,120,9580.773009799672,193768330
120,120,9074.39016536235,198466182
120,120,9583.634494407865,199624827
120,120,9686.36109010286,199817185
120,120,9586.878178948364,201358306
120,120,10133.424509756549,201719371
120,120,9319.118200788937,196143688
120,120,10592.361029987665,222754034
120,120,9848.499940179752,200379313
120,120,9377.853229631712,200453275
120,120,9803.435711051034,200724177
120,120,9186.661104773531,227105733
120,120,9222.74464111926,198801968
120,120,10256.556749250793,224298265
120,120,9209.220370965611,197773269
120,120,9232.974844009394,214115213
120,120,9908.160920865099,201259563
120,120,9766.105258201273,192495891
120,120,9604.720062915563,206089368
120,120,10613.286038825103,199647776
120,120,9338.193566067337,192102732
120,120,9312.21421966889,197068924
120,120,9920.346604153267,203954681
120,120,9757.1159052021,220004975
120,120,10053.135017673952,212729525
120,500,9096.334483169685,791494090
120,500,9426.38532606022,825551745
120,500,9291.899495877618,766498968
120,500,8730.064858908347,741549897
120,500,8964.523583082904,770232117
120,500,9040.502729860696,724070359
120,500,8847.783139871852,757887045
120,500,9278.829672637015,738829229
120,500,8969.342413141412,773952319
120,500,9604.636629928757,836053556
120,500,9265.015269163972,770948925
120,500,9037.673864563061,771066087
120,500,8629.056532046448,819439074
120,500,9547.011093336354,839844378
120,500,9114.103717003713,784585622
120,500,9297.827468858524,758066992
120,500,9105.119245594497,757700844
120,500,8723.543793433819,939506078
120,500,9240.168999169662,889373503
120,500,8989.42458105786,772622711
120,500,8837.100876678072,749392591
120,500,9045.037201518559,794912694
120,500,8862.14313448675,776369715
120,500,9039.87617445853,777209595
120,500,9050.970140494746,728733738
120,500,9140.083944348908,735970101
120,500,9019.996242368634,807038100
120,500,9262.630649666065,734877102
120,500,9199.452472894762,776306168
120,500,9633.923161827615,748357557
120,500,9175.38590860473,712586150
120,500,9097.547690238971,692223123
120,500,8689.061828089278,736062267
120,500,9483.569503816927,761689602
120,500,8934.687261536707,701581632
120,500,9174.185187752604,695947746
120,500,9434.365265648858,694132513
120,500,9081.43159404315,702872330
120,500,9130.722294894042,706343602
120,500,9533.322801998753,701307374
120,1000,8920.02977114661,1504167094
120,1000,8924.075190520252,1545518947
120,1000,8794.845422303408,1477612224
120,1000,9053.0982316466,1422766899
120,1000,9166.195476558696,1421226378
120,1000,8981.28809987968,1400251016
120,1000,9148.235076203351,1389779967
120,1000,8954.418103812186,1407718819
120,1000,8918.632789944548,1387667909
120,1000,8863.388294042103,1544688544
120,1000,8936.523063921275,1484009303
120,1000,9218.949345504003,1420756131
120,1000,8955.040044649873,1397668617
120,1000,8990.397368635235,1412842766
120,1000,8846.2689608586,1441207183
120,1000,9110.408054219724,1490252048
120,1000,9064.259337407473,1463223709
120,1000,8848.77614571303,1415325453
120,1000,9143.890506494346,1481014470
120,1000,9350.024898952392,1458423125
120,1000,8912.535411252617,1579739198
120,1000,9012.463298802775,1624278989
120,1000,8802.634878223116,1540767354
120,1000,9056.113523901751,1523010889
120,1000,9041.804428712241,1519415081
120,1000,8876.805360143331,1618070020
120,1000,9079.41818019625,1425205922
120,1000,9016.108732222223,1398947651
120,1000,8822.55099154607,1490047265
120,1000,8755.926174844213,1613118499
120,1000,8955.735626041238,1540219067
120,1000,8953.45255242817,1458836792
120,1000,8879.721901424047,1458238358
120,1000,8849.332396620981,1503030863
120,1000,9184.75278384779,1481153127
120,1000,8737.483946364491,1490206182
120,1000,8800.134317976841,1486254082
120,1000,9176.037052189433,1544475393
120,1000,9063.279561899199,1526194157
120,1000,8983.35940081834,1454647106
150,60,10182.242676122187,114325765
150,60,9893.470654738647,111804455
150,60,9896.80350574507,113507039
150,60,11399.260026240403,119887607
150,60,10010.657862819324,111351562
150,60,10037.525198040767,116265934
150,60,10591.16509883416,119226108
150,60,8893.116021662037,115729631
150,60,10179.632382651584,110414789
150,60,10925.952674864875,114266242
150,60,9504.078703654812,115332084
150,60,9559.581737676437,118686662
150,60,10227.304749585193,122062559
150,60,10464.232918755337,114997791
150,60,8673.748220022111,111397457
150,60,10128.523278456305,111748298
150,60,9542.857802753433,114794752
150,60,9631.263094549056,121753912
150,60,9956.776656159438,119882688
150,60,10289.757906667535,119491481
150,60,9577.316450069517,115544311
150,60,11612.671164137773,112947781
150,60,9882.088190192588,114690120
150,60,11127.015282262482,113639906
150,60,9713.182067710395,115329143
150,60,9902.732603871029,112541103
150,60,10173.543317208894,113861767
150,60,10159.232334830065,110636814
150,60,10393.286614284552,136611919
150,60,10754.705780764994,122538635
150,60,10009.518781048413,137816110
150,60,11708.098856746557,117663247
150,60,9345.634122367666,119020340
150,60,10801.159170596702,115624835
150,60,9755.983704039272,117041473
150,60,10040.91717977253,116189833
150,60,9420.006853790062,116558912
150,60,9823.520482499067,116343517
150,60,10100.534808627955,117115997
150,60,11212.513874059945,113072236
150,120,9651.861106437584,237737576
150,120,9863.029994834184,238528545
150,120,9193.259845911567,221599196
150,120,9313.495359655666,223688982
150,120,9876.632303710721,216162802
150,120,9333.074788526585,215964442
150,120,9763.996284052984,214543810
150,120,9443.646086530622,215101194
150,120,9098.312266921936,217531787
150,120,9623.27697770839,221931164
150,120,9718.964257792859,227653453
150,120,9718.80306346092,224979146
